10000	1	1	0
20000	1	1	0
30000	1	1	0
40000	1	1	0
50000	1	1	0
60000	0	0	1
70000	0	0	1
80000	0	0	1
90000	0	0	1
100000	0	0	1
110000	0	0	1
120000	0	0	1
130000	0	0	1
140000	0	0	1
150000	0	0	1
160000	0	0	1
170000	0	0	1
180000	0	0	1
190000	0	0	1
200000	0	0	1
210000	0	0	1
220000	0	0	1
230000	0	0	1
240000	0	0	1
250000	0	0	1
260000	0	0	1
270000	0	0	1
280000	0	0	1
280000	0	0	15
290000	0	0	15
300000	0	0	15
310000	0	0	15
320000	0	0	15
330000	0	0	15
340000	0	0	15
350000	0	0	15
360000	0	0	15
370000	0	0	15
380000	0	0	15
390000	0	0	15
400000	0	0	15
410000	0	0	15
420000	0	0	15
430000	0	0	15
440000	0	0	15
450000	0	0	15
460000	0	0	15
470000	0	0	15
480000	0	0	15
490000	0	0	15
500000	0	0	15
