10000	0	0	0
20000	0	0	0
30000	0	0	0
40000	0	0	0
50000	0	0	0
60000	0	0	0
70000	0	0	0
80000	0	0	0
90000	0	0	0
100000	0	0	0
110000	0	0	0
120000	0	0	0
130000	0	0	0
140000	0	0	0
150000	0	0	0
160000	0	0	0
170000	0	0	0
180000	0	0	0
190000	0	0	0
200000	0	0	0
210000	0	0	0
220000	0	0	0
230000	0	0	0
240000	0	0	0
250000	0	0	0
260000	0	0	0
270000	0	0	0
280000	0	0	0
290000	0	0	0
300000	0	0	0
310000	0	0	0
320000	0	0	3
330000	0	0	3
340000	0	0	3
350000	0	0	3
360000	0	0	3
370000	0	0	15
380000	0	0	15
390000	0	0	15
400000	0	0	15
410000	0	0	15
420000	0	0	15
430000	0	0	15
440000	0	0	15
450000	0	0	15
460000	0	0	15
470000	0	0	15
480000	0	0	15
490000	0	0	15
500000	0	0	15
510000	0	0	15
520000	0	0	15
530000	0	0	15
540000	0	0	15
550000	0	0	15
560000	0	0	15
570000	0	0	15
580000	0	0	15
590000	0	0	15
600000	0	0	15
