10000	0	0	0
20000	0	0	0
30000	0	0	0
40000	0	0	0
50000	0	0	0
60000	0	0	0
70000	0	0	0
80000	0	0	10
90000	0	0	10
100000	0	0	10
110000	0	0	10
120000	0	0	10
130000	0	0	10
140000	0	0	10
150000	0	0	10
160000	0	0	10
170000	0	0	10
180000	0	0	10
190000	0	0	10
200000	0	0	10
210000	0	0	10
220000	0	0	10
230000	0	0	10
240000	0	0	10
260000	0	0	22
270000	0	0	22
280000	0	0	22
290000	0	0	22
300000	0	0	22
310000	0	0	22
320000	0	0	22
330000	0	0	22
340000	0	0	22
350000	0	0	22
360000	0	0	22
370000	0	0	22
380000	0	0	22
390000	0	0	22
400000	0	0	22
410000	0	0	22
430000	0	0	26
