10000	1	1	0
20000	1	1	0
30000	1	1	0
40000	1	1	0
50000	1	1	0
60000	1	1	0
70000	1	1	0
80000	1	1	0
90000	1	1	0
100000	1	1	0
110000	1	1	0
120000	1	1	0
130000	1	1	0
140000	1	1	0
150000	1	1	0
160000	1	1	0
170000	1	1	0
180000	1	1	0
190000	1	1	0
200000	1	1	0
210000	1	1	0
220000	1	1	0
230000	1	1	0
240000	1	1	0
250000	1	1	0
260000	1	1	0
270000	0	0	18
280000	0	0	18
290000	0	0	18
300000	0	0	18
310000	0	0	18
320000	0	0	18
330000	0	0	18
340000	0	0	18
350000	0	0	18
360000	0	0	18
370000	0	0	18
380000	0	0	18
390000	0	0	18
400000	0	0	18
410000	0	0	18
420000	0	0	18
430000	0	0	18
440000	0	0	18
450000	0	0	18
460000	0	0	18
470000	0	0	18
480000	0	0	18
490000	0	0	18
500000	0	0	18
