10000	0	0	0
20000	0	0	0
30000	0	0	0
40000	0	0	0
50000	0	0	0
60000	0	0	0
70000	0	0	0
80000	0	0	0
90000	0	0	0
100000	0	0	0
110000	0	0	11
120000	0	0	15
130000	0	0	15
140000	0	0	15
150000	0	0	15
160000	0	0	15
170000	0	0	15
180000	0	0	15
190000	0	0	15
200000	0	0	15
210000	0	0	15
220000	0	0	15
230000	0	0	24
240000	0	0	24
250000	0	0	24
260000	0	0	24
270000	0	0	24
280000	0	0	24
290000	0	0	24
300000	0	0	24
310000	0	0	24
320000	0	0	24
330000	0	0	24
340000	0	0	24
350000	0	0	24
360000	0	0	24
370000	0	0	24
380000	0	0	24
390000	0	0	24
400000	0	0	24
410000	0	0	24
420000	0	0	24
430000	0	0	24
440000	0	0	24
450000	0	0	24
460000	0	0	27
